step,episode,episode_return,episode_len,epsilon,success
214511,3372,-0.6400,64,0.0500,0
214575,3373,-0.6400,64,0.0500,0
214639,3374,-0.6400,64,0.0500,0
214703,3375,-0.6400,64,0.0500,0
214767,3376,-0.6400,64,0.0500,0
214831,3377,-0.6400,64,0.0500,0
214895,3378,-0.6400,64,0.0500,0
214959,3379,-0.6400,64,0.0500,0
215023,3380,-0.6400,64,0.0500,0
215087,3381,-0.6400,64,0.0500,0
215151,3382,-0.6400,64,0.0500,0
215215,3383,-0.6400,64,0.0500,0
215279,3384,-0.6400,64,0.0500,0
215343,3385,-0.6400,64,0.0500,0
215407,3386,-0.6400,64,0.0500,0
215471,3387,-0.6400,64,0.0500,0
215535,3388,-0.6400,64,0.0500,0
215599,3389,-0.6400,64,0.0500,0
215663,3390,-0.6400,64,0.0500,0
215727,3391,-0.6400,64,0.0500,0
215791,3392,-0.6400,64,0.0500,0
215855,3393,-0.6400,64,0.0500,0
215919,3394,-0.6400,64,0.0500,0
215983,3395,-0.6400,64,0.0500,0
216047,3396,-0.6400,64,0.0500,0
216111,3397,-0.6400,64,0.0500,0
216175,3398,-0.6400,64,0.0500,0
216239,3399,-0.6400,64,0.0500,0
216303,3400,-0.6400,64,0.0500,0
216367,3401,-0.6400,64,0.0500,0
216431,3402,-0.6400,64,0.0500,0
216495,3403,-0.6400,64,0.0500,0
216559,3404,-0.6400,64,0.0500,0
216623,3405,-0.6400,64,0.0500,0
216687,3406,-0.6400,64,0.0500,0
216751,3407,-0.6400,64,0.0500,0
216815,3408,-0.6400,64,0.0500,0
216879,3409,-0.6400,64,0.0500,0
216943,3410,-0.6400,64,0.0500,0
217007,3411,-0.6400,64,0.0500,0
217071,3412,-0.6400,64,0.0500,0
217135,3413,-0.6400,64,0.0500,0
217199,3414,-0.6400,64,0.0500,0
217263,3415,-0.6400,64,0.0500,0
217327,3416,-0.6400,64,0.0500,0
217391,3417,-0.6400,64,0.0500,0
217455,3418,-0.6400,64,0.0500,0
217519,3419,-0.6400,64,0.0500,0
217583,3420,-0.6400,64,0.0500,0
217647,3421,-0.6400,64,0.0500,0
217711,3422,-0.6400,64,0.0500,0
217775,3423,-0.6400,64,0.0500,0
217839,3424,-0.6400,64,0.0500,0
217903,3425,-0.6400,64,0.0500,0
217967,3426,-0.6400,64,0.0500,0
218031,3427,-0.6400,64,0.0500,0
218095,3428,-0.6400,64,0.0500,0
218159,3429,-0.6400,64,0.0500,0
218223,3430,-0.6400,64,0.0500,0
218287,3431,-0.6400,64,0.0500,0
218351,3432,-0.6400,64,0.0500,0
218415,3433,-0.6400,64,0.0500,0
218479,3434,-0.6400,64,0.0500,0
218543,3435,-0.6400,64,0.0500,0
218607,3436,-0.6400,64,0.0500,0
218671,3437,-0.6400,64,0.0500,0
218735,3438,-0.6400,64,0.0500,0
218799,3439,-0.6400,64,0.0500,0
218863,3440,-0.6400,64,0.0500,0
218927,3441,-0.6400,64,0.0500,0
218991,3442,-0.6400,64,0.0500,0
219055,3443,-0.6400,64,0.0500,0
219119,3444,-0.6400,64,0.0500,0
219183,3445,-0.6400,64,0.0500,0
219247,3446,-0.6400,64,0.0500,0
219311,3447,-0.6400,64,0.0500,0
219375,3448,-0.6400,64,0.0500,0
219439,3449,-0.6400,64,0.0500,0
219503,3450,-0.6400,64,0.0500,0
219567,3451,-0.6400,64,0.0500,0
219631,3452,-0.6400,64,0.0500,0
219695,3453,-0.6400,64,0.0500,0
219759,3454,-0.6400,64,0.0500,0
219823,3455,-0.6400,64,0.0500,0
219887,3456,-0.6400,64,0.0500,0
219951,3457,-0.6400,64,0.0500,0
220015,3458,-0.6400,64,0.0500,0
220079,3459,-0.6400,64,0.0500,0
220143,3460,-0.6400,64,0.0500,0
220207,3461,0.3700,64,0.0500,1
220271,3462,-0.6400,64,0.0500,0
220335,3463,-0.6400,64,0.0500,0
220399,3464,-0.6400,64,0.0500,0
220463,3465,-0.6400,64,0.0500,0
220527,3466,-0.6400,64,0.0500,0
220591,3467,-0.6400,64,0.0500,0
220655,3468,-0.6400,64,0.0500,0
220719,3469,-0.6400,64,0.0500,0
220783,3470,-0.6400,64,0.0500,0
220847,3471,-0.6400,64,0.0500,0
220911,3472,-0.6400,64,0.0500,0
220975,3473,-0.6400,64,0.0500,0
221039,3474,-0.6400,64,0.0500,0
221103,3475,-0.6400,64,0.0500,0
221167,3476,-0.6400,64,0.0500,0
221231,3477,-0.6400,64,0.0500,0
221295,3478,-0.6400,64,0.0500,0
221359,3479,-0.6400,64,0.0500,0
221423,3480,-0.6400,64,0.0500,0
221487,3481,-0.6400,64,0.0500,0
221505,3482,0.8300,18,0.0500,1
221569,3483,-0.6400,64,0.0500,0
221625,3484,0.4500,56,0.0500,1
221689,3485,-0.6400,64,0.0500,0
221753,3486,-0.6400,64,0.0500,0
221817,3487,-0.6400,64,0.0500,0
221881,3488,-0.6400,64,0.0500,0
221945,3489,-0.6400,64,0.0500,0
222009,3490,-0.6400,64,0.0500,0
222073,3491,-0.6400,64,0.0500,0
222095,3492,0.7900,22,0.0500,1
222159,3493,-0.6400,64,0.0500,0
222223,3494,-0.6400,64,0.0500,0
222284,3495,0.4000,61,0.0500,1
222348,3496,-0.6400,64,0.0500,0
222412,3497,-0.6400,64,0.0500,0
222476,3498,-0.6400,64,0.0500,0
222540,3499,-0.6400,64,0.0500,0
222604,3500,-0.6400,64,0.0500,0
222668,3501,-0.6400,64,0.0500,0
222732,3502,-0.6400,64,0.0500,0
222796,3503,-0.6400,64,0.0500,0
222860,3504,-0.6400,64,0.0500,0
222924,3505,-0.6400,64,0.0500,0
222988,3506,-0.6400,64,0.0500,0
223052,3507,-0.6400,64,0.0500,0
223116,3508,-0.6400,64,0.0500,0
223180,3509,-0.6400,64,0.0500,0
223244,3510,-0.6400,64,0.0500,0
223308,3511,-0.6400,64,0.0500,0
223372,3512,-0.6400,64,0.0500,0
223397,3513,0.7600,25,0.0500,1
223415,3514,0.8300,18,0.0500,1
223435,3515,0.8100,20,0.0500,1
223453,3516,0.8300,18,0.0500,1
223517,3517,-0.6400,64,0.0500,0
223581,3518,-0.6400,64,0.0500,0
223645,3519,-0.6400,64,0.0500,0
223709,3520,-0.6400,64,0.0500,0
223773,3521,-0.6400,64,0.0500,0
223837,3522,-0.6400,64,0.0500,0
223901,3523,-0.6400,64,0.0500,0
223965,3524,-0.6400,64,0.0500,0
224029,3525,-0.6400,64,0.0500,0
224093,3526,-0.6400,64,0.0500,0
224157,3527,-0.6400,64,0.0500,0
224221,3528,-0.6400,64,0.0500,0
224285,3529,-0.6400,64,0.0500,0
224349,3530,-0.6400,64,0.0500,0
224413,3531,-0.6400,64,0.0500,0
224477,3532,-0.6400,64,0.0500,0
224541,3533,-0.6400,64,0.0500,0
224605,3534,-0.6400,64,0.0500,0
224669,3535,-0.6400,64,0.0500,0
224733,3536,-0.6400,64,0.0500,0
224797,3537,-0.6400,64,0.0500,0
224861,3538,-0.6400,64,0.0500,0
224925,3539,-0.6400,64,0.0500,0
224989,3540,-0.6400,64,0.0500,0
225053,3541,-0.6400,64,0.0500,0
225117,3542,-0.6400,64,0.0500,0
225181,3543,-0.6400,64,0.0500,0
225245,3544,-0.6400,64,0.0500,0
225309,3545,-0.6400,64,0.0500,0
225373,3546,-0.6400,64,0.0500,0
225437,3547,-0.6400,64,0.0500,0
225501,3548,-0.6400,64,0.0500,0
225565,3549,-0.6400,64,0.0500,0
225629,3550,-0.6400,64,0.0500,0
225693,3551,-0.6400,64,0.0500,0
225757,3552,-0.6400,64,0.0500,0
225821,3553,-0.6400,64,0.0500,0
225885,3554,-0.6400,64,0.0500,0
225949,3555,-0.6400,64,0.0500,0
226013,3556,-0.6400,64,0.0500,0
226077,3557,-0.6400,64,0.0500,0
226141,3558,-0.6400,64,0.0500,0
226205,3559,-0.6400,64,0.0500,0
226269,3560,-0.6400,64,0.0500,0
226333,3561,-0.6400,64,0.0500,0
226397,3562,-0.6400,64,0.0500,0
226461,3563,-0.6400,64,0.0500,0
226525,3564,-0.6400,64,0.0500,0
226589,3565,-0.6400,64,0.0500,0
226653,3566,-0.6400,64,0.0500,0
226717,3567,-0.6400,64,0.0500,0
226781,3568,-0.6400,64,0.0500,0
226845,3569,-0.6400,64,0.0500,0
226909,3570,-0.6400,64,0.0500,0
226973,3571,-0.6400,64,0.0500,0
227037,3572,-0.6400,64,0.0500,0
227101,3573,-0.6400,64,0.0500,0
227165,3574,-0.6400,64,0.0500,0
227229,3575,-0.6400,64,0.0500,0
227293,3576,-0.6400,64,0.0500,0
227357,3577,-0.6400,64,0.0500,0
227421,3578,-0.6400,64,0.0500,0
227485,3579,-0.6400,64,0.0500,0
227549,3580,-0.6400,64,0.0500,0
227613,3581,-0.6400,64,0.0500,0
227677,3582,-0.6400,64,0.0500,0
227741,3583,-0.6400,64,0.0500,0
227805,3584,-0.6400,64,0.0500,0
227869,3585,-0.6400,64,0.0500,0
227933,3586,-0.6400,64,0.0500,0
227997,3587,-0.6400,64,0.0500,0
228061,3588,-0.6400,64,0.0500,0
228125,3589,-0.6400,64,0.0500,0
228189,3590,-0.6400,64,0.0500,0
228253,3591,-0.6400,64,0.0500,0
228317,3592,-0.6400,64,0.0500,0
228381,3593,-0.6400,64,0.0500,0
228445,3594,-0.6400,64,0.0500,0
228509,3595,-0.6400,64,0.0500,0
228573,3596,-0.6400,64,0.0500,0
228637,3597,-0.6400,64,0.0500,0
228701,3598,-0.6400,64,0.0500,0
228765,3599,-0.6400,64,0.0500,0
228829,3600,-0.6400,64,0.0500,0
228893,3601,-0.6400,64,0.0500,0
228957,3602,-0.6400,64,0.0500,0
229021,3603,-0.6400,64,0.0500,0
229085,3604,-0.6400,64,0.0500,0
229149,3605,-0.6400,64,0.0500,0
229213,3606,-0.6400,64,0.0500,0
229277,3607,-0.6400,64,0.0500,0
229341,3608,-0.6400,64,0.0500,0
229405,3609,-0.6400,64,0.0500,0
229469,3610,-0.6400,64,0.0500,0
229533,3611,-0.6400,64,0.0500,0
229597,3612,-0.6400,64,0.0500,0
229661,3613,-0.6400,64,0.0500,0
229725,3614,-0.6400,64,0.0500,0
229789,3615,-0.6400,64,0.0500,0
229853,3616,-0.6400,64,0.0500,0
229917,3617,-0.6400,64,0.0500,0
229981,3618,-0.6400,64,0.0500,0
230045,3619,-0.6400,64,0.0500,0
230109,3620,-0.6400,64,0.0500,0
230173,3621,-0.6400,64,0.0500,0
230237,3622,-0.6400,64,0.0500,0
230301,3623,-0.6400,64,0.0500,0
230365,3624,-0.6400,64,0.0500,0
230429,3625,-0.6400,64,0.0500,0
230493,3626,-0.6400,64,0.0500,0
230557,3627,-0.6400,64,0.0500,0
230621,3628,-0.6400,64,0.0500,0
230685,3629,-0.6400,64,0.0500,0
230749,3630,-0.6400,64,0.0500,0
230813,3631,-0.6400,64,0.0500,0
230877,3632,-0.6400,64,0.0500,0
230941,3633,-0.6400,64,0.0500,0
231005,3634,-0.6400,64,0.0500,0
231069,3635,-0.6400,64,0.0500,0
231133,3636,-0.6400,64,0.0500,0
231197,3637,-0.6400,64,0.0500,0
231261,3638,-0.6400,64,0.0500,0
231325,3639,-0.6400,64,0.0500,0
231389,3640,-0.6400,64,0.0500,0
231453,3641,-0.6400,64,0.0500,0
231517,3642,-0.6400,64,0.0500,0
231581,3643,-0.6400,64,0.0500,0
231645,3644,-0.6400,64,0.0500,0
231709,3645,-0.6400,64,0.0500,0
231773,3646,-0.6400,64,0.0500,0
231837,3647,-0.6400,64,0.0500,0
231901,3648,-0.6400,64,0.0500,0
231965,3649,-0.6400,64,0.0500,0
232029,3650,-0.6400,64,0.0500,0
232093,3651,-0.6400,64,0.0500,0
232157,3652,-0.6400,64,0.0500,0
232221,3653,-0.6400,64,0.0500,0
232285,3654,-0.6400,64,0.0500,0
232349,3655,-0.6400,64,0.0500,0
232413,3656,-0.6400,64,0.0500,0
232477,3657,-0.6400,64,0.0500,0
232541,3658,-0.6400,64,0.0500,0
232605,3659,-0.6400,64,0.0500,0
232669,3660,-0.6400,64,0.0500,0
232733,3661,-0.6400,64,0.0500,0
232797,3662,-0.6400,64,0.0500,0
232861,3663,-0.6400,64,0.0500,0
232925,3664,-0.6400,64,0.0500,0
232989,3665,-0.6400,64,0.0500,0
233053,3666,-0.6400,64,0.0500,0
233117,3667,-0.6400,64,0.0500,0
233181,3668,-0.6400,64,0.0500,0
233245,3669,-0.6400,64,0.0500,0
233309,3670,-0.6400,64,0.0500,0
233373,3671,-0.6400,64,0.0500,0
233437,3672,-0.6400,64,0.0500,0
233501,3673,-0.6400,64,0.0500,0
233565,3674,-0.6400,64,0.0500,0
233629,3675,-0.6400,64,0.0500,0
233693,3676,-0.6400,64,0.0500,0
233757,3677,-0.6400,64,0.0500,0
233821,3678,-0.6400,64,0.0500,0
233885,3679,-0.6400,64,0.0500,0
233949,3680,-0.6400,64,0.0500,0
234013,3681,-0.6400,64,0.0500,0
234077,3682,-0.6400,64,0.0500,0
234141,3683,-0.6400,64,0.0500,0
234205,3684,-0.6400,64,0.0500,0
234269,3685,-0.6400,64,0.0500,0
234333,3686,-0.6400,64,0.0500,0
234397,3687,-0.6400,64,0.0500,0
234461,3688,-0.6400,64,0.0500,0
234525,3689,-0.6400,64,0.0500,0
234589,3690,-0.6400,64,0.0500,0
234653,3691,-0.6400,64,0.0500,0
234717,3692,-0.6400,64,0.0500,0
234781,3693,-0.6400,64,0.0500,0
234845,3694,-0.6400,64,0.0500,0
234909,3695,-0.6400,64,0.0500,0
234973,3696,-0.6400,64,0.0500,0
235037,3697,-0.6400,64,0.0500,0
235101,3698,-0.6400,64,0.0500,0
235165,3699,-0.6400,64,0.0500,0
235229,3700,-0.6400,64,0.0500,0
235293,3701,-0.6400,64,0.0500,0
235357,3702,-0.6400,64,0.0500,0
235421,3703,-0.6400,64,0.0500,0
235485,3704,-0.6400,64,0.0500,0
235549,3705,-0.6400,64,0.0500,0
235613,3706,-0.6400,64,0.0500,0
235677,3707,-0.6400,64,0.0500,0
235741,3708,-0.6400,64,0.0500,0
235805,3709,-0.6400,64,0.0500,0
235869,3710,-0.6400,64,0.0500,0
235933,3711,-0.6400,64,0.0500,0
235997,3712,-0.6400,64,0.0500,0
236061,3713,-0.6400,64,0.0500,0
236125,3714,-0.6400,64,0.0500,0
236189,3715,-0.6400,64,0.0500,0
236253,3716,-0.6400,64,0.0500,0
236317,3717,-0.6400,64,0.0500,0
236381,3718,-0.6400,64,0.0500,0
236445,3719,-0.6400,64,0.0500,0
236509,3720,-0.6400,64,0.0500,0
236573,3721,-0.6400,64,0.0500,0
236637,3722,-0.6400,64,0.0500,0
236701,3723,-0.6400,64,0.0500,0
236765,3724,-0.6400,64,0.0500,0
236829,3725,-0.6400,64,0.0500,0
236893,3726,-0.6400,64,0.0500,0
236957,3727,-0.6400,64,0.0500,0
237021,3728,-0.6400,64,0.0500,0
237085,3729,-0.6400,64,0.0500,0
237149,3730,-0.6400,64,0.0500,0
237213,3731,-0.6400,64,0.0500,0
237277,3732,-0.6400,64,0.0500,0
237341,3733,-0.6400,64,0.0500,0
237405,3734,-0.6400,64,0.0500,0
237469,3735,-0.6400,64,0.0500,0
237533,3736,-0.6400,64,0.0500,0
237597,3737,-0.6400,64,0.0500,0
237661,3738,-0.6400,64,0.0500,0
237725,3739,-0.6400,64,0.0500,0
237789,3740,-0.6400,64,0.0500,0
237853,3741,-0.6400,64,0.0500,0
237917,3742,-0.6400,64,0.0500,0
237981,3743,-0.6400,64,0.0500,0
238045,3744,-0.6400,64,0.0500,0
238109,3745,-0.6400,64,0.0500,0
238173,3746,-0.6400,64,0.0500,0
238237,3747,-0.6400,64,0.0500,0
238301,3748,-0.6400,64,0.0500,0
238365,3749,-0.6400,64,0.0500,0
238429,3750,-0.6400,64,0.0500,0
238485,3751,0.4500,56,0.0500,1
238549,3752,-0.6400,64,0.0500,0
238613,3753,-0.6400,64,0.0500,0
238658,3754,0.5600,45,0.0500,1
238722,3755,-0.6400,64,0.0500,0
238786,3756,-0.6400,64,0.0500,0
238850,3757,-0.6400,64,0.0500,0
238914,3758,-0.6400,64,0.0500,0
238978,3759,-0.6400,64,0.0500,0
239042,3760,-0.6400,64,0.0500,0
239106,3761,-0.6400,64,0.0500,0
239170,3762,-0.6400,64,0.0500,0
239234,3763,-0.6400,64,0.0500,0
239298,3764,-0.6400,64,0.0500,0
239362,3765,-0.6400,64,0.0500,0
239426,3766,-0.6400,64,0.0500,0
239490,3767,-0.6400,64,0.0500,0
239554,3768,-0.6400,64,0.0500,0
239618,3769,-0.6400,64,0.0500,0
239682,3770,-0.6400,64,0.0500,0
239746,3771,-0.6400,64,0.0500,0
239810,3772,-0.6400,64,0.0500,0
239874,3773,-0.6400,64,0.0500,0
239938,3774,-0.6400,64,0.0500,0
240002,3775,-0.6400,64,0.0500,0
240066,3776,-0.6400,64,0.0500,0
240130,3777,-0.6400,64,0.0500,0
240194,3778,-0.6400,64,0.0500,0
240258,3779,-0.6400,64,0.0500,0
240322,3780,-0.6400,64,0.0500,0
240386,3781,-0.6400,64,0.0500,0
240450,3782,-0.6400,64,0.0500,0
240514,3783,-0.6400,64,0.0500,0
240578,3784,-0.6400,64,0.0500,0
240642,3785,-0.6400,64,0.0500,0
240706,3786,-0.6400,64,0.0500,0
240770,3787,-0.6400,64,0.0500,0
240834,3788,-0.6400,64,0.0500,0
240898,3789,-0.6400,64,0.0500,0
240962,3790,-0.6400,64,0.0500,0
241026,3791,-0.6400,64,0.0500,0
241090,3792,-0.6400,64,0.0500,0
241154,3793,-0.6400,64,0.0500,0
241218,3794,-0.6400,64,0.0500,0
241282,3795,-0.6400,64,0.0500,0
241346,3796,-0.6400,64,0.0500,0
241410,3797,-0.6400,64,0.0500,0
241474,3798,-0.6400,64,0.0500,0
241538,3799,-0.6400,64,0.0500,0
241602,3800,-0.6400,64,0.0500,0
241666,3801,-0.6400,64,0.0500,0
241730,3802,-0.6400,64,0.0500,0
241794,3803,-0.6400,64,0.0500,0
241858,3804,-0.6400,64,0.0500,0
241922,3805,-0.6400,64,0.0500,0
241986,3806,-0.6400,64,0.0500,0
242050,3807,-0.6400,64,0.0500,0
242114,3808,-0.6400,64,0.0500,0
242178,3809,-0.6400,64,0.0500,0
242242,3810,-0.6400,64,0.0500,0
242306,3811,-0.6400,64,0.0500,0
242370,3812,-0.6400,64,0.0500,0
242434,3813,-0.6400,64,0.0500,0
242498,3814,-0.6400,64,0.0500,0
242562,3815,-0.6400,64,0.0500,0
242626,3816,-0.6400,64,0.0500,0
242690,3817,-0.6400,64,0.0500,0
242754,3818,-0.6400,64,0.0500,0
242818,3819,-0.6400,64,0.0500,0
242882,3820,-0.6400,64,0.0500,0
242946,3821,-0.6400,64,0.0500,0
243010,3822,-0.6400,64,0.0500,0
243060,3823,0.5100,50,0.0500,1
243124,3824,-0.6400,64,0.0500,0
243188,3825,-0.6400,64,0.0500,0
243252,3826,-0.6400,64,0.0500,0
243316,3827,-0.6400,64,0.0500,0
243380,3828,-0.6400,64,0.0500,0
243444,3829,-0.6400,64,0.0500,0
243508,3830,-0.6400,64,0.0500,0
243572,3831,-0.6400,64,0.0500,0
243636,3832,-0.6400,64,0.0500,0
243700,3833,-0.6400,64,0.0500,0
243764,3834,-0.6400,64,0.0500,0
243828,3835,-0.6400,64,0.0500,0
243892,3836,-0.6400,64,0.0500,0
243956,3837,-0.6400,64,0.0500,0
244020,3838,-0.6400,64,0.0500,0
244084,3839,-0.6400,64,0.0500,0
244148,3840,-0.6400,64,0.0500,0
244212,3841,-0.6400,64,0.0500,0
244276,3842,-0.6400,64,0.0500,0
244340,3843,-0.6400,64,0.0500,0
244404,3844,-0.6400,64,0.0500,0
244468,3845,-0.6400,64,0.0500,0
244532,3846,-0.6400,64,0.0500,0
244596,3847,-0.6400,64,0.0500,0
244660,3848,-0.6400,64,0.0500,0
244724,3849,-0.6400,64,0.0500,0
244788,3850,-0.6400,64,0.0500,0
244852,3851,-0.6400,64,0.0500,0
244916,3852,-0.6400,64,0.0500,0
244980,3853,-0.6400,64,0.0500,0
245044,3854,-0.6400,64,0.0500,0
245108,3855,-0.6400,64,0.0500,0
245172,3856,-0.6400,64,0.0500,0
245236,3857,-0.6400,64,0.0500,0
245300,3858,-0.6400,64,0.0500,0
245364,3859,-0.6400,64,0.0500,0
245428,3860,-0.6400,64,0.0500,0
245492,3861,-0.6400,64,0.0500,0
245556,3862,-0.6400,64,0.0500,0
245620,3863,-0.6400,64,0.0500,0
245684,3864,-0.6400,64,0.0500,0
245748,3865,-0.6400,64,0.0500,0
245812,3866,-0.6400,64,0.0500,0
245876,3867,-0.6400,64,0.0500,0
245940,3868,-0.6400,64,0.0500,0
246004,3869,-0.6400,64,0.0500,0
246068,3870,-0.6400,64,0.0500,0
246132,3871,-0.6400,64,0.0500,0
246196,3872,-0.6400,64,0.0500,0
246260,3873,-0.6400,64,0.0500,0
246324,3874,-0.6400,64,0.0500,0
246388,3875,-0.6400,64,0.0500,0
246452,3876,-0.6400,64,0.0500,0
246516,3877,-0.6400,64,0.0500,0
246580,3878,-0.6400,64,0.0500,0
246644,3879,-0.6400,64,0.0500,0
246708,3880,-0.6400,64,0.0500,0
246772,3881,-0.6400,64,0.0500,0
246836,3882,-0.6400,64,0.0500,0
246900,3883,-0.6400,64,0.0500,0
246964,3884,-0.6400,64,0.0500,0
247028,3885,-0.6400,64,0.0500,0
247092,3886,-0.6400,64,0.0500,0
247124,3887,0.6900,32,0.0500,1
247170,3888,0.5500,46,0.0500,1
247234,3889,-0.6400,64,0.0500,0
247262,3890,0.7300,28,0.0500,1
247326,3891,-0.6400,64,0.0500,0
247390,3892,-0.6400,64,0.0500,0
247454,3893,-0.6400,64,0.0500,0
247518,3894,-0.6400,64,0.0500,0
247582,3895,-0.6400,64,0.0500,0
247646,3896,-0.6400,64,0.0500,0
247710,3897,-0.6400,64,0.0500,0
247774,3898,-0.6400,64,0.0500,0
247838,3899,-0.6400,64,0.0500,0
247902,3900,-0.6400,64,0.0500,0
247966,3901,-0.6400,64,0.0500,0
248030,3902,-0.6400,64,0.0500,0
248094,3903,-0.6400,64,0.0500,0
248158,3904,-0.6400,64,0.0500,0
248222,3905,-0.6400,64,0.0500,0
248286,3906,-0.6400,64,0.0500,0
248350,3907,-0.6400,64,0.0500,0
248414,3908,-0.6400,64,0.0500,0
248478,3909,-0.6400,64,0.0500,0
248542,3910,-0.6400,64,0.0500,0
248606,3911,-0.6400,64,0.0500,0
248670,3912,-0.6400,64,0.0500,0
248734,3913,-0.6400,64,0.0500,0
248798,3914,-0.6400,64,0.0500,0
248844,3915,0.5500,46,0.0500,1
248908,3916,-0.6400,64,0.0500,0
248972,3917,-0.6400,64,0.0500,0
249036,3918,-0.6400,64,0.0500,0
249100,3919,-0.6400,64,0.0500,0
249164,3920,-0.6400,64,0.0500,0
249228,3921,-0.6400,64,0.0500,0
249292,3922,-0.6400,64,0.0500,0
249356,3923,-0.6400,64,0.0500,0
249414,3924,0.4300,58,0.0500,1
249478,3925,-0.6400,64,0.0500,0
249498,3926,0.8100,20,0.0500,1
249516,3927,0.8300,18,0.0500,1
249541,3928,0.7600,25,0.0500,1
249577,3929,0.6500,36,0.0500,1
249641,3930,-0.6400,64,0.0500,0
249705,3931,-0.6400,64,0.0500,0
249769,3932,-0.6400,64,0.0500,0
249833,3933,-0.6400,64,0.0500,0
249873,3934,0.6100,40,0.0500,1
249937,3935,-0.6400,64,0.0500,0
249955,3936,0.8300,18,0.0500,1
250019,3937,-0.6400,64,0.0500,0
250083,3938,-0.6400,64,0.0500,0
250147,3939,-0.6400,64,0.0500,0
250211,3940,-0.6400,64,0.0500,0
250275,3941,-0.6400,64,0.0500,0
250339,3942,-0.6400,64,0.0500,0
250403,3943,-0.6400,64,0.0500,0
250467,3944,-0.6400,64,0.0500,0
250531,3945,-0.6400,64,0.0500,0
250595,3946,-0.6400,64,0.0500,0
250659,3947,-0.6400,64,0.0500,0
250723,3948,-0.6400,64,0.0500,0
250787,3949,-0.6400,64,0.0500,0
250851,3950,-0.6400,64,0.0500,0
250915,3951,-0.6400,64,0.0500,0
250979,3952,-0.6400,64,0.0500,0
251043,3953,-0.6400,64,0.0500,0
251107,3954,-0.6400,64,0.0500,0
251171,3955,-0.6400,64,0.0500,0
251235,3956,-0.6400,64,0.0500,0
251299,3957,-0.6400,64,0.0500,0
251363,3958,-0.6400,64,0.0500,0
251427,3959,-0.6400,64,0.0500,0
251491,3960,-0.6400,64,0.0500,0
251549,3961,0.4300,58,0.0500,1
251613,3962,-0.6400,64,0.0500,0
251645,3963,0.6900,32,0.0500,1
251667,3964,0.7900,22,0.0500,1
251688,3965,0.8000,21,0.0500,1
251706,3966,0.8300,18,0.0500,1
251724,3967,0.8300,18,0.0500,1
251742,3968,0.8300,18,0.0500,1
251762,3969,0.8100,20,0.0500,1
251782,3970,0.8100,20,0.0500,1
251801,3971,0.8200,19,0.0500,1
251837,3972,0.6500,36,0.0500,1
251857,3973,0.8100,20,0.0500,1
251875,3974,0.8300,18,0.0500,1
251939,3975,-0.6400,64,0.0500,0
252003,3976,-0.6400,64,0.0500,0
252067,3977,-0.6400,64,0.0500,0
252131,3978,-0.6400,64,0.0500,0
252195,3979,-0.6400,64,0.0500,0
252259,3980,-0.6400,64,0.0500,0
252323,3981,-0.6400,64,0.0500,0
252387,3982,-0.6400,64,0.0500,0
252451,3983,-0.6400,64,0.0500,0
252515,3984,-0.6400,64,0.0500,0
252579,3985,-0.6400,64,0.0500,0
252643,3986,-0.6400,64,0.0500,0
252707,3987,-0.6400,64,0.0500,0
252771,3988,-0.6400,64,0.0500,0
252835,3989,-0.6400,64,0.0500,0
252899,3990,-0.6400,64,0.0500,0
252963,3991,-0.6400,64,0.0500,0
253018,3992,0.4600,55,0.0500,1
253067,3993,0.5200,49,0.0500,1
253131,3994,-0.6400,64,0.0500,0
253195,3995,-0.6400,64,0.0500,0
253259,3996,-0.6400,64,0.0500,0
253323,3997,-0.6400,64,0.0500,0
253387,3998,-0.6400,64,0.0500,0
253451,3999,-0.6400,64,0.0500,0
253515,4000,-0.6400,64,0.0500,0
253579,4001,-0.6400,64,0.0500,0
253627,4002,0.5300,48,0.0500,1
253691,4003,-0.6400,64,0.0500,0
253755,4004,-0.6400,64,0.0500,0
253786,4005,0.7000,31,0.0500,1
253850,4006,-0.6400,64,0.0500,0
253914,4007,-0.6400,64,0.0500,0
253978,4008,-0.6400,64,0.0500,0
254042,4009,-0.6400,64,0.0500,0
254094,4010,0.4900,52,0.0500,1
254158,4011,-0.6400,64,0.0500,0
254192,4012,0.6700,34,0.0500,1
254218,4013,0.7500,26,0.0500,1
254282,4014,-0.6400,64,0.0500,0
254346,4015,-0.6400,64,0.0500,0
254410,4016,-0.6400,64,0.0500,0
254474,4017,-0.6400,64,0.0500,0
254538,4018,-0.6400,64,0.0500,0
254602,4019,-0.6400,64,0.0500,0
254666,4020,-0.6400,64,0.0500,0
254730,4021,-0.6400,64,0.0500,0
254777,4022,0.5400,47,0.0500,1
254828,4023,0.5000,51,0.0500,1
254892,4024,-0.6400,64,0.0500,0
254956,4025,-0.6400,64,0.0500,0
255020,4026,-0.6400,64,0.0500,0
255084,4027,-0.6400,64,0.0500,0
255148,4028,-0.6400,64,0.0500,0
255212,4029,-0.6400,64,0.0500,0
255276,4030,-0.6400,64,0.0500,0
255340,4031,-0.6400,64,0.0500,0
255391,4032,0.5000,51,0.0500,1
255455,4033,-0.6400,64,0.0500,0
255519,4034,-0.6400,64,0.0500,0
255554,4035,0.6600,35,0.0500,1
255618,4036,-0.6400,64,0.0500,0
255682,4037,-0.6400,64,0.0500,0
255746,4038,-0.6400,64,0.0500,0
